0 0 0
0.55709,0.18570,0.00000
-0.55709,-0.18570,-0.18570
-0.55709,-0.18570,0.18570
-0.55709,0.18570,-0.18570
-0.55709,0.18570,0.18570
-0.18570,-0.55709,-0.18570
-0.18570,-0.55709,0.18570
-0.18570,-0.18570,-0.55709
-0.18570,-0.18570,0.55709
-0.18570,0.18570,-0.55709
-0.18570,0.18570,0.55709
-0.18570,0.55709,-0.18570
-0.18570,0.55709,0.18570
0.18570,-0.55709,-0.18570
0.18570,-0.55709,0.18570
0.18570,-0.18570,-0.55709
0.18570,-0.18570,0.55709
0.18570,0.18570,-0.55709
0.18570,0.18570,0.55709
0.18570,0.55709,-0.18570
0.18570,0.55709,0.18570
0.55709,-0.18570,-0.18570
0.55709,-0.18570,0.18570
0.55709,0.18570,-0.18570
0.55709,0.18570,0.18570
-0.37139,-0.37139,-0.37139
-0.37139,-0.37139,0.37139
-0.37139,0.37139,-0.37139
-0.37139,0.37139,0.37139
0.37139,-0.37139,-0.37139
0.37139,-0.37139,0.37139
0.37139,0.37139,-0.37139
0.37139,0.37139,0.37139
-0.55709,-0.37139,0.00000
-0.55709,0.00000,-0.37139
-0.55709,0.00000,0.37139
-0.55709,0.37139,0.00000
-0.37139,-0.55709,0.00000
-0.37139,0.00000,-0.55709
-0.37139,0.00000,0.55709
-0.37139,0.55709,0.00000
0.00000,-0.55709,-0.37139
0.00000,-0.55709,0.37139
0.00000,-0.37139,-0.55709
0.00000,-0.37139,0.55709
0.00000,0.37139,-0.55709
0.00000,0.37139,0.55709
0.00000,0.55709,-0.37139
0.00000,0.55709,0.37139
0.37139,-0.55709,0.00000
0.37139,0.00000,-0.55709
0.37139,0.00000,0.55709
0.37139,0.55709,0.00000
0.55709,-0.37139,0.00000
0.55709,0.00000,-0.37139
0.55709,0.00000,0.37139
0.55709,0.37139,0.00000
-0.55709,-0.37139,-0.18570
-0.55709,-0.37139,0.18570
-0.55709,-0.18570,-0.37139
-0.55709,-0.18570,0.37139
-0.55709,0.18570,-0.37139
-0.55709,0.18570,0.37139
-0.55709,0.37139,-0.18570
-0.55709,0.37139,0.18570
-0.37139,-0.55709,-0.18570
-0.37139,-0.55709,0.18570
-0.37139,-0.18570,-0.55709
-0.37139,-0.18570,0.55709
-0.37139,0.18570,-0.55709
-0.37139,0.18570,0.55709
-0.37139,0.55709,-0.18570
-0.37139,0.55709,0.18570
-0.18570,-0.55709,-0.37139
-0.18570,-0.55709,0.37139
-0.18570,-0.37139,-0.55709
-0.18570,-0.37139,0.55709
-0.18570,0.37139,-0.55709
-0.18570,0.37139,0.55709
-0.18570,0.55709,-0.37139
-0.18570,0.55709,0.37139
0.18570,-0.55709,-0.37139
0.18570,-0.55709,0.37139
0.18570,-0.37139,-0.55709
0.18570,-0.37139,0.55709
0.18570,0.37139,-0.55709
0.18570,0.37139,0.55709
0.18570,0.55709,-0.37139
0.18570,0.55709,0.37139
0.37139,-0.55709,-0.18570
0.37139,-0.55709,0.18570
0.37139,-0.18570,-0.55709
0.37139,-0.18570,0.55709
0.37139,0.18570,-0.55709
0.37139,0.18570,0.55709
0.37139,0.55709,-0.18570
0.37139,0.55709,0.18570
0.55709,-0.37139,-0.18570
0.55709,-0.37139,0.18570
0.55709,-0.18570,-0.37139
0.55709,-0.18570,0.37139
0.55709,0.18570,-0.37139
0.55709,0.18570,0.37139
0.55709,0.37139,-0.18570
0.55709,0.37139,0.18570
-0.74278,0.00000,0.00000
0.00000,-0.74278,0.00000
0.00000,0.00000,-0.74278
0.00000,0.00000,0.74278
0.00000,0.74278,0.00000
0.74278,0.00000,0.00000
-0.74278,-0.18570,0.00000
-0.74278,0.00000,-0.18570
-0.74278,0.00000,0.18570
-0.74278,0.18570,0.00000
-0.55709,-0.37139,-0.37139
-0.55709,-0.37139,0.37139
-0.55709,0.37139,-0.37139
-0.55709,0.37139,0.37139
-0.37139,-0.55709,-0.37139
-0.37139,-0.55709,0.37139
-0.37139,-0.37139,-0.55709
-0.37139,-0.37139,0.55709
-0.37139,0.37139,-0.55709
-0.37139,0.37139,0.55709
-0.37139,0.55709,-0.37139
-0.37139,0.55709,0.37139
-0.18570,-0.74278,0.00000
-0.18570,0.00000,-0.74278
-0.18570,0.00000,0.74278
-0.18570,0.74278,0.00000
0.00000,-0.74278,-0.18570
0.00000,-0.74278,0.18570
0.00000,-0.18570,-0.74278
0.00000,-0.18570,0.74278
0.00000,0.18570,-0.74278
0.00000,0.18570,0.74278
0.00000,0.74278,-0.18570
0.00000,0.74278,0.18570
0.18570,-0.74278,0.00000
0.18570,0.00000,-0.74278
0.18570,0.00000,0.74278
0.18570,0.74278,0.00000
0.37139,-0.55709,-0.37139
0.37139,-0.55709,0.37139
0.37139,-0.37139,-0.55709
0.37139,-0.37139,0.55709
0.37139,0.37139,-0.55709
0.37139,0.37139,0.55709
0.37139,0.55709,-0.37139
0.37139,0.55709,0.37139
0.55709,-0.37139,-0.37139
0.55709,-0.37139,0.37139
0.55709,0.37139,-0.37139
0.55709,0.37139,0.37139
0.74278,-0.18570,0.00000
0.74278,0.00000,-0.18570
0.74278,0.00000,0.18570
0.74278,0.18570,0.00000
-0.74278,-0.18570,-0.18570
-0.74278,-0.18570,0.18570
-0.74278,0.18570,-0.18570
-0.74278,0.18570,0.18570
-0.55709,-0.55709,0.00000
-0.55709,0.00000,-0.55709
-0.55709,0.00000,0.55709
-0.55709,0.55709,0.00000
-0.18570,-0.74278,-0.18570
-0.18570,-0.74278,0.18570
-0.18570,-0.18570,-0.74278
-0.18570,-0.18570,0.74278
-0.18570,0.18570,-0.74278
-0.18570,0.18570,0.74278
-0.18570,0.74278,-0.18570
-0.18570,0.74278,0.18570
0.00000,-0.55709,-0.55709
0.00000,-0.55709,0.55709
0.00000,0.55709,-0.55709
0.00000,0.55709,0.55709
0.18570,-0.74278,-0.18570
0.18570,-0.74278,0.18570
0.18570,-0.18570,-0.74278
0.18570,-0.18570,0.74278
0.18570,0.18570,-0.74278
0.18570,0.18570,0.74278
0.18570,0.74278,-0.18570
0.18570,0.74278,0.18570
0.55709,-0.55709,0.00000
0.55709,0.00000,-0.55709
0.55709,0.00000,0.55709
0.55709,0.55709,0.00000
0.74278,-0.18570,-0.18570
0.74278,-0.18570,0.18570
0.74278,0.18570,-0.18570
0.74278,0.18570,0.18570
-0.55709,-0.55709,-0.18570
-0.55709,-0.55709,0.18570
-0.55709,-0.18570,-0.55709
-0.55709,-0.18570,0.55709
-0.55709,0.18570,-0.55709
-0.55709,0.18570,0.55709
-0.55709,0.55709,-0.18570
-0.55709,0.55709,0.18570
-0.18570,-0.55709,-0.55709
-0.18570,-0.55709,0.55709
-0.18570,0.55709,-0.55709
-0.18570,0.55709,0.55709
0.18570,-0.55709,-0.55709
0.18570,-0.55709,0.55709
0.18570,0.55709,-0.55709
0.18570,0.55709,0.55709
0.55709,-0.55709,-0.18570
0.55709,-0.55709,0.18570
0.55709,-0.18570,-0.55709
0.55709,-0.18570,0.55709
0.55709,0.18570,-0.55709
0.55709,0.18570,0.55709
0.55709,0.55709,-0.18570
0.55709,0.55709,0.18570
-0.74278,-0.37139,0.00000
-0.74278,0.00000,-0.37139
-0.74278,0.00000,0.37139
-0.74278,0.37139,0.00000
-0.37139,-0.74278,0.00000
-0.37139,0.00000,-0.74278
-0.37139,0.00000,0.74278
-0.37139,0.74278,0.00000
0.00000,-0.74278,-0.37139
0.00000,-0.74278,0.37139
0.00000,-0.37139,-0.74278
0.00000,-0.37139,0.74278
0.00000,0.37139,-0.74278
0.00000,0.37139,0.74278
0.00000,0.74278,-0.37139
0.00000,0.74278,0.37139
0.37139,-0.74278,0.00000
0.37139,0.00000,-0.74278
0.37139,0.00000,0.74278
0.37139,0.74278,0.00000
0.74278,-0.37139,0.00000
0.74278,0.00000,-0.37139
0.74278,0.00000,0.37139
0.74278,0.37139,0.00000
-0.74278,-0.37139,-0.18570
-0.74278,-0.37139,0.18570
-0.74278,-0.18570,-0.37139
-0.74278,-0.18570,0.37139
-0.74278,0.18570,-0.37139
-0.74278,0.18570,0.37139
-0.74278,0.37139,-0.18570
-0.74278,0.37139,0.18570
-0.37139,-0.74278,-0.18570
-0.37139,-0.74278,0.18570
-0.37139,-0.18570,-0.74278
-0.37139,-0.18570,0.74278
-0.37139,0.18570,-0.74278
-0.37139,0.18570,0.74278
-0.37139,0.74278,-0.18570
-0.37139,0.74278,0.18570
-0.18570,-0.74278,-0.37139
-0.18570,-0.74278,0.37139
-0.18570,-0.37139,-0.74278
-0.18570,-0.37139,0.74278
-0.18570,0.37139,-0.74278
-0.18570,0.37139,0.74278
-0.18570,0.74278,-0.37139
-0.18570,0.74278,0.37139
0.18570,-0.74278,-0.37139
0.18570,-0.74278,0.37139
0.18570,-0.37139,-0.74278
0.18570,-0.37139,0.74278
0.18570,0.37139,-0.74278
0.18570,0.37139,0.74278
0.18570,0.74278,-0.37139
0.18570,0.74278,0.37139
0.37139,-0.74278,-0.18570
0.37139,-0.74278,0.18570
0.37139,-0.18570,-0.74278
0.37139,-0.18570,0.74278
0.37139,0.18570,-0.74278
0.37139,0.18570,0.74278
0.37139,0.74278,-0.18570
0.37139,0.74278,0.18570
0.74278,-0.37139,-0.18570
0.74278,-0.37139,0.18570
0.74278,-0.18570,-0.37139
0.74278,-0.18570,0.37139
0.74278,0.18570,-0.37139
0.74278,0.18570,0.37139
0.74278,0.37139,-0.18570
0.74278,0.37139,0.18570
-0.55709,-0.55709,-0.37139
-0.55709,-0.55709,0.37139
-0.55709,-0.37139,-0.55709
-0.55709,-0.37139,0.55709
-0.55709,0.37139,-0.55709
-0.55709,0.37139,0.55709
-0.55709,0.55709,-0.37139
-0.55709,0.55709,0.37139
-0.37139,-0.55709,-0.55709
-0.37139,-0.55709,0.55709
-0.37139,0.55709,-0.55709
-0.37139,0.55709,0.55709
0.37139,-0.55709,-0.55709
0.37139,-0.55709,0.55709
0.37139,0.55709,-0.55709
0.37139,0.55709,0.55709
0.55709,-0.55709,-0.37139
0.55709,-0.55709,0.37139
0.55709,-0.37139,-0.55709
0.55709,-0.37139,0.55709
0.55709,0.37139,-0.55709
0.55709,0.37139,0.55709
0.55709,0.55709,-0.37139
0.55709,0.55709,0.37139
-0.74278,-0.37139,-0.37139
-0.74278,-0.37139,0.37139
-0.74278,0.37139,-0.37139
-0.74278,0.37139,0.37139
-0.37139,-0.74278,-0.37139
-0.37139,-0.74278,0.37139
-0.37139,-0.37139,-0.74278
-0.37139,-0.37139,0.74278
-0.37139,0.37139,-0.74278
-0.37139,0.37139,0.74278
-0.37139,0.74278,-0.37139
-0.37139,0.74278,0.37139
0.37139,-0.74278,-0.37139
0.37139,-0.74278,0.37139
0.37139,-0.37139,-0.74278
0.37139,-0.37139,0.74278
0.37139,0.37139,-0.74278
0.37139,0.37139,0.74278
0.37139,0.74278,-0.37139
0.37139,0.74278,0.37139
0.74278,-0.37139,-0.37139
0.74278,-0.37139,0.37139
0.74278,0.37139,-0.37139
0.74278,0.37139,0.37139
-0.92848,0.00000,0.00000
-0.74278,-0.55709,0.00000
-0.74278,0.00000,-0.55709
-0.74278,0.00000,0.55709
-0.74278,0.55709,0.00000
-0.55709,-0.74278,0.00000
-0.55709,0.00000,-0.74278
-0.55709,0.00000,0.74278
-0.55709,0.74278,0.00000
0.00000,-0.92848,0.00000
0.00000,-0.74278,-0.55709
0.00000,-0.74278,0.55709
0.00000,-0.55709,-0.74278
0.00000,-0.55709,0.74278
0.00000,0.00000,-0.92848
0.00000,0.00000,0.92848
0.00000,0.55709,-0.74278
0.00000,0.55709,0.74278
0.00000,0.74278,-0.55709
0.00000,0.74278,0.55709
0.00000,0.92848,0.00000
0.55709,-0.74278,0.00000
0.55709,0.00000,-0.74278
0.55709,0.00000,0.74278
0.55709,0.74278,0.00000
0.74278,-0.55709,0.00000
0.74278,0.00000,-0.55709
0.74278,0.00000,0.55709
0.74278,0.55709,0.00000
0.92848,0.00000,0.00000
-0.92848,-0.18570,0.00000
-0.92848,0.00000,-0.18570
-0.92848,0.00000,0.18570
-0.92848,0.18570,0.00000
-0.74278,-0.55709,-0.18570
-0.74278,-0.55709,0.18570
-0.74278,-0.18570,-0.55709
-0.74278,-0.18570,0.55709
-0.74278,0.18570,-0.55709
-0.74278,0.18570,0.55709
-0.74278,0.55709,-0.18570
-0.74278,0.55709,0.18570
-0.55709,-0.74278,-0.18570
-0.55709,-0.74278,0.18570
-0.55709,-0.18570,-0.74278
-0.55709,-0.18570,0.74278
-0.55709,0.18570,-0.74278
-0.55709,0.18570,0.74278
-0.55709,0.74278,-0.18570
-0.55709,0.74278,0.18570
-0.18570,-0.92848,0.00000
-0.18570,-0.74278,-0.55709
-0.18570,-0.74278,0.55709
-0.18570,-0.55709,-0.74278
-0.18570,-0.55709,0.74278
-0.18570,0.00000,-0.92848
-0.18570,0.00000,0.92848
-0.18570,0.55709,-0.74278
-0.18570,0.55709,0.74278
-0.18570,0.74278,-0.55709
-0.18570,0.74278,0.55709
-0.18570,0.92848,0.00000
0.00000,-0.92848,-0.18570
0.00000,-0.92848,0.18570
0.00000,-0.18570,-0.92848
0.00000,-0.18570,0.92848
0.00000,0.18570,-0.92848
0.00000,0.18570,0.92848
0.00000,0.92848,-0.18570
0.00000,0.92848,0.18570
0.18570,-0.92848,0.00000
0.18570,-0.74278,-0.55709
0.18570,-0.74278,0.55709
0.18570,-0.55709,-0.74278
0.18570,-0.55709,0.74278
0.18570,0.00000,-0.92848
0.18570,0.00000,0.92848
0.18570,0.55709,-0.74278
0.18570,0.55709,0.74278
0.18570,0.74278,-0.55709
0.18570,0.74278,0.55709
0.18570,0.92848,0.00000
0.55709,-0.74278,-0.18570
0.55709,-0.74278,0.18570
0.55709,-0.18570,-0.74278
0.55709,-0.18570,0.74278
0.55709,0.18570,-0.74278
0.55709,0.18570,0.74278
0.55709,0.74278,-0.18570
0.55709,0.74278,0.18570
0.74278,-0.55709,-0.18570
0.74278,-0.55709,0.18570
0.74278,-0.18570,-0.55709
0.74278,-0.18570,0.55709
0.74278,0.18570,-0.55709
0.74278,0.18570,0.55709
0.74278,0.55709,-0.18570
0.74278,0.55709,0.18570
0.92848,-0.18570,0.00000
0.92848,0.00000,-0.18570
0.92848,0.00000,0.18570
0.92848,0.18570,0.00000
-0.92848,-0.18570,-0.18570
-0.92848,-0.18570,0.18570
-0.92848,0.18570,-0.18570
-0.92848,0.18570,0.18570
-0.55709,-0.55709,-0.55709
-0.55709,-0.55709,0.55709
-0.55709,0.55709,-0.55709
-0.55709,0.55709,0.55709
-0.18570,-0.92848,-0.18570
-0.18570,-0.92848,0.18570
-0.18570,-0.18570,-0.92848
-0.18570,-0.18570,0.92848
-0.18570,0.18570,-0.92848
-0.18570,0.18570,0.92848
-0.18570,0.92848,-0.18570
-0.18570,0.92848,0.18570
0.18570,-0.92848,-0.18570
0.18570,-0.92848,0.18570
0.18570,-0.18570,-0.92848
0.18570,-0.18570,0.92848
0.18570,0.18570,-0.92848
0.18570,0.18570,0.92848
0.18570,0.92848,-0.18570
0.18570,0.92848,0.18570
0.55709,-0.55709,-0.55709
0.55709,-0.55709,0.55709
0.55709,0.55709,-0.55709
0.55709,0.55709,0.55709
0.92848,-0.18570,-0.18570
0.92848,-0.18570,0.18570
0.92848,0.18570,-0.18570
0.92848,0.18570,0.18570
-0.92848,-0.37139,0.00000
-0.92848,0.00000,-0.37139
-0.92848,0.00000,0.37139
-0.92848,0.37139,0.00000
-0.74278,-0.55709,-0.37139
-0.74278,-0.55709,0.37139
-0.74278,-0.37139,-0.55709
-0.74278,-0.37139,0.55709
-0.74278,0.37139,-0.55709
-0.74278,0.37139,0.55709
-0.74278,0.55709,-0.37139
-0.74278,0.55709,0.37139
-0.55709,-0.74278,-0.37139
-0.55709,-0.74278,0.37139
-0.55709,-0.37139,-0.74278
-0.55709,-0.37139,0.74278
-0.55709,0.37139,-0.74278
-0.55709,0.37139,0.74278
-0.55709,0.74278,-0.37139
-0.55709,0.74278,0.37139
-0.37139,-0.92848,0.00000
-0.37139,-0.74278,-0.55709
-0.37139,-0.74278,0.55709
-0.37139,-0.55709,-0.74278
-0.37139,-0.55709,0.74278
-0.37139,0.00000,-0.92848
-0.37139,0.00000,0.92848
-0.37139,0.55709,-0.74278
-0.37139,0.55709,0.74278
-0.37139,0.74278,-0.55709
-0.37139,0.74278,0.55709
-0.37139,0.92848,0.00000
0.00000,-0.92848,-0.37139
0.00000,-0.92848,0.37139
0.00000,-0.37139,-0.92848
0.00000,-0.37139,0.92848
0.00000,0.37139,-0.92848
0.00000,0.37139,0.92848
0.00000,0.92848,-0.37139
0.00000,0.92848,0.37139
0.37139,-0.92848,0.00000
0.37139,-0.74278,-0.55709
0.37139,-0.74278,0.55709
0.37139,-0.55709,-0.74278
0.37139,-0.55709,0.74278
0.37139,0.00000,-0.92848
0.37139,0.00000,0.92848
0.37139,0.55709,-0.74278
0.37139,0.55709,0.74278
0.37139,0.74278,-0.55709
0.37139,0.74278,0.55709
0.37139,0.92848,0.00000
0.55709,-0.74278,-0.37139
0.55709,-0.74278,0.37139
0.55709,-0.37139,-0.74278
0.55709,-0.37139,0.74278
0.55709,0.37139,-0.74278
0.55709,0.37139,0.74278
0.55709,0.74278,-0.37139
0.55709,0.74278,0.37139
0.74278,-0.55709,-0.37139
0.74278,-0.55709,0.37139
0.74278,-0.37139,-0.55709
0.74278,-0.37139,0.55709
0.74278,0.37139,-0.55709
0.74278,0.37139,0.55709
0.74278,0.55709,-0.37139
0.74278,0.55709,0.37139
0.92848,-0.37139,0.00000
0.92848,0.00000,-0.37139
0.92848,0.00000,0.37139
0.92848,0.37139,0.00000
